url,status,page_title,extracted_text,error
https://app.swapcard.com/widget/event/hardware-pioneers-max-26/exhibitor/RXhoaWJpdG9yXzIyNTI2NTI=,200,Bloomice,"Bloomice | Team | Information | Enabling Reliable Wireless Connectivity | Bloomice is a specialist engineering company focused on the design, development, and delivery of high-performance antenna systems, RF circuitry, and bespoke cable assemblies for modern wireless communication systems. Our solutions support the rapidly expanding world of connected devices, enabling reliable data transmission across industrial, IoT, infrastructure, and advanced technology applications. | For more than two decades, Bloomice has worked with technology companies, equipment manufacturers, and system integrators to solve complex wireless communication challenges. Our antenna and RF solutions have been integrated into millions of devices deployed globally, supporting critical connectivity in applications ranging from smart infrastructure and industrial automation to connected consumer devices and specialised RF platforms. | At Bloomice, our mission is simple: to ensure that wireless systems perform reliably in the environments where they matter most. | Social media | Contact details | https://www.bloomice.com | United Kingdom | AK Alan Kerr Business Development Bloomice | GB Graham Blackstock Director Bloomice | RB Robert Betts Technical Director Bloomice | Tony Kinsella Commercial Director Bloomice",
https://app.swapcard.com/widget/event/hardware-pioneers-max-26/exhibitor/RXhoaWJpdG9yXzI0MDAzMDI=,200,Bodio Electronic Technologies,"Bodio Electronic Technologies | Team | Information | Founded in 2008, Bodio Electronic specializes in manufacturing wire harnesses, wiring looms, cable assemblies and connectors. We offer OEM and ODM services. | With over 17 years of experience and certifications including ISO9001, IATF16949, and ISO13485, we are committed to reliable quality and professional service. | Social media | Contact details | https://www.bodio-tech.com/ | China | CC Cheng Chen Product Manager Dongguan Bodio Electronic Technologies Co., Ltd. | HH HANHAI HE General Manager Dongguan Bodio Electronic Technologies Co Ltd | PC Paul Connolley Product Manager Dongguan Bodio Electronic Technologies Co Ltd",
https://app.swapcard.com/widget/event/hardware-pioneers-max-26/exhibitor/RXhoaWJpdG9yXzIyODEwOTI=,200,Braemac,"Braemac | Team | Information | Braemac is a global leader in the distribution & integration electronic systems – particularly displaying solutions, industrial PC’s & power supplies - and value-added services. Empowering engineers and developers for over 40 years–Braemac features expert in-house engineers, extensive design-phase support, state-of-the-art distribution, value-add facilities, comprehensive supply chain solutions, and unparalleled customer service. Braemac offers solutions for diverse markets and applications, helping customers streamline development, reduce costs, accelerate time to market, and support long term interoperability. | Social media | Contact details | https://www.braemac.com | United Kingdom | EW Emma Woodd Account Manager Braemac Ltd | JY James Yeomans Field Application Engineer Braemac Ltd | Jamie Whiteman Field Sales Account Manager Braemac Ltd | LA Lee Axton Account Manager Braemac Ltd | NB Natalie Beddows Account Manager Braemac Ltd",
https://app.swapcard.com/widget/event/hardware-pioneers-max-26/exhibitor/RXhoaWJpdG9yXzIyNTI2NTM=,200,Brainboxes,"Brainboxes | Products & services | Team | Information | Optimising production lines, mastering machine monitoring, reliably collecting data: Brainboxes simple, secure industrial connectivity lets you focus on what matters. | Experience our brand-new, interactive “Inside the Cabinet” feature to preview pre-launch products and prototypes, and get hands-on with the latest releases. We’ve also got the same trusted Network Switches, Ethernet to Serial adapters, and best-in-class IoT modules to keep data flowing exactly where it’s needed. | At Brainboxes, Trusted Connectivity lasts a lifetime, and so does our support. Every Brainboxes product comes with our simple Built for Life Warranty: no limits, no fees, no hidden catches - just peace of mind. | Social media | Contact details | https://www.brainboxes.com | United Kingdom | Pure Embedded Industrial 5 Port 10/100 Ethernet Switch | Hardened Industrial 16x 10/100 Ethernet Switch | Industrial 1 SFP & 4 Port PoE+ Gigabit Ethernet Switch | JC John Connor Business Development Brainboxes | LW Luke Walsh Managing Director Brainboxes | NL Natasha Langridge-Thorpe Marketing Assistant Brainboxes | Stephen Greer Sales Director Brainboxes",
https://app.swapcard.com/widget/event/hardware-pioneers-max-26/exhibitor/RXhoaWJpdG9yXzIyNTI2NTQ=,200,BSI Group,"BSI Group | Products & services | Sessions | Team | Information | BSI’s state-of-the-art product testing labs help manufacturers ensure their internet-connected devices meet EU RED and UK PSTI cybersecurity requirements. Our experts rigorously test wireless, IoT, and smart technologies to validate security, performance, and compliance.For manufacturers looking to demonstrate trusted quality and cybersecurity, we also offer BSI Kitemark™ certification – a globally recognized symbol of excellence.Partner with BSI for expert testing, certification, and regulatory support. | Social media | Contact details | https://www.bsigroup.com/en-GB | United Kingdom | Electrical Appliance Testing and Certification | UK PSTI - Compliance Testing for Consumer Connectable Products | Radio Equipment Directive Cybersecurity Testing for Radio Products | Internet of Things (IOT) Devices Security Testing and Certification | Inspire trust with BSI Kitemark™ for Secure Digital Applications | How Cryptographic Module Certification Is Helping Market Leaders Wednesday, June 10, 2026 12:00 PM to 12:45 PM Campfire Zone | How Cryptographic Module Certification Is Helping Market Leaders | Charley Yorke Business Development Manager BSI | CR Chris Rouse Global Testing & Laboratories Director BSI | DM David Mudd Assurance Global Head Digital Trust BSI | DA Dion Allen IOT Certification Manager BSI | KS Kier Sheehan Marketing Manager BSI",
https://app.swapcard.com/widget/event/hardware-pioneers-max-26/exhibitor/RXhoaWJpdG9yXzIyODEwOTM=,200,Bulgin,"Bulgin | Products & services | Team | Information | Bulgin is a globally recognised manufacturer specialising in environmentally sealed connectors and electronic components designed for demanding and harsh environments. With over a century of engineering expertise, the company continues to lead innovation in connectivity solutions across multiple industries worldwide. | Operating on an international scale, Bulgin serves a diverse customer base with high-performance products that meet rigorous standards of quality, durability, and reliability. | Social media | Contact details | https://www.bulgin.com | UK | Bulgin Circular Power Connectors – Reliable Power, Wherever It’s Needed | Bulgin Circular Data Connectors – Secure Data in Harsh Environments | Bulgin Switches – Versatile Control for Every Application | DM Dawn Mason Marketing Manager Bulgin | JL Jonathan Love Business Development Manager Bulgin | Josh House Product Engineer Bulgin Ltd | Thisen Bird Associate Product Manager Bulgin Ltd",
https://app.swapcard.com/widget/event/hardware-pioneers-max-26/exhibitor/RXhoaWJpdG9yXzIyNTI2NTY=,200,ByteSnap Design,"ByteSnap Design | Products & services | Team | Information | ByteSnap Design is a UK leading embedded electronics and software design consultancy, delivering robust, no drama design solutions, accelerating time-to-market. | Trusted partner for businesses worldwide since 2008. | *** | Visit ByteSnap Design on stand C2 to see our live edge AI demo: a real-time AI vision system that detects and identifies objects as they pass a camera, with results displayed instantly on screen. | Powered by an Infineon PSOC Edge and running entirely at the edge, it requires no cloud connection, no external processing and no compromises on latency or data privacy. | The demo uses figures on a spinning turntable. The engineering behind it is exactly what we deliver for production clients: computer vision and embedded AI working together in a low-power, real-world system. | If your product roadmap includes machine vision or edge AI and your team is stretched, lacking specialist ML resource, or simply unsure where to start, come and find us on the stand. ByteSnap Design bridges that gap, from proof of concept through to production-ready hardware and firmware. | Benefit from turnkey services and peace of mind through our Automated Product Design Service. With ByteSnap Design you can avoid the frustration of dealing with suppliers who can only offer one part of the solution, leaving you to coordinate multiple vendors, while managing technical gaps. | You’re in safe hands with experts who truly understand both hardware and software, whilst managing the complexities of your embedded systems development project. | Examples of how we help: | • Assessment of complete project requirements with early identification of potential risks | • End-to-end development from concept though to manufacture | • Semiconductor partnerships with leading brands, such as NXP, Microchip, Digi & Arrow | With ISO 9001:2015 certification and a proven track record across medical devices, EV charging systems, industrial solutions, IoT and more, you can be sure of world-class engineering standards. | We offer engineering expertise across embedded Linux & firmware development, software security management, BOM monitoring, FPGA design, IoT solutions, low power wireless, PCB design, and ATEX design; spanning multiple sectors, including energy, automotive, security, medical, and industrial. | Our embedded systems engineering consultants have been accelerating time to market for manufacturers since 2008. Talk to our team on stand about ByteSnap Design’s new development services for WirelessHART, BOM Management, Cellular Migration and Obsolescence Management. | Talk to our award-winning team to see how ByteSnap Design can get your product to market quicker and ensure your engineering project’s success. | Social media | Contact details | https://www.bytesnap.com | United Kingdom | BOM Monitoring Service: Drama-Free Component Obsolescence Management | ATEX Product Design Services | Intrinsic Safety Specialists | 4-6 Month Cellular Migration: Recover Your Schedule & Clear the Certification Wall | SNAPPRO IQ - Protect Your Firmware IP - Manufacturing | Custom PCB Design for Peak Performance | Edge AI and Embedded AI Development Services | Embedded Linux Security Management | HART & WirelessHART Product Development & Certification Support | GW Graeme Wintle Director ByteSnap Design | MR Michelle Robinson Marketing Manager ByteSnap Design | NG Nate Gil Hardware Engineer ByteSnap Design | NC Nicola Cope Senior Digital Marketing Specialist ByteSnap Design | RM Robert Meeks Business Development Manager ByteSnap Design",
https://app.swapcard.com/widget/event/hardware-pioneers-max-26/exhibitor/RXhoaWJpdG9yXzI0MjAyMjE=,200,C-MAC Electronics Solutions,"C-MAC Electronics Solutions | Products & services | Team | Information | C-MAC Electronics Solutions is an expert EMS provider specializing in custom electronics for reliable applications. We assemble and test complex electronic systems that perform in the most demanding environments. Whether it's in industrial automation, medical technology, Automotive, or aerospace. Our strength lies in delivering tailored solutions, with a strong focus on quality, flexibility, and long-term partnerships. With 60+ years of experience and state-of-the-art facilities, we support our customers from prototyping to production with precision, care, and confidence. | Social media | Contact details | https://cmac.com/ | United Kingdom | Printed Circuit Board Assembly (PCBA) | Box Build | Ceramic printed circuit boards | Module Assembly | AD Andrew Dix Manufacturing Engineer C-MAC SMT Ltd. | DD David Dyas Business Development Manager C-MAC Electronics Solutions | GDS Gerbren De Smet Global Marketeer C-MAC electronics solutions | SS Sona Smilnakova Planning and Purchasing Manager C-MAC Electronics Solutions | SM Stefan McSweeney Operations Manager C-MAC Electronics Solutions",
https://app.swapcard.com/widget/event/hardware-pioneers-max-26/exhibitor/RXhoaWJpdG9yXzI0NTg3NzM=,200,Caligra,"Caligra | Products & services | Team | Information | Computers for Experts | We think the world needs a brand of computing that stands behind creative technical work, dedicated to creating instead of consuming. | The c100 Developer Terminal is purpose built for Workbench, a Linux-based operating system designed to accelerate your work. | Our goal is to help you make the future. | Social media | Contact details | https://caligra.com/c100/ | c100 Developer Terminal | Workbench OS | GB Grant Bissett CEO, Co-Founder Caligra Ltd | MH Max Haack CTO Caligra Ltd | NF Nicole Farinello Software Engineer Caligra Ltd | ZK Ziad Khouri Distinguished Engineer Caligra Ltd",
https://app.swapcard.com/widget/event/hardware-pioneers-max-26/exhibitor/RXhoaWJpdG9yXzIyNTI2NTU=,200,Cambridge Electronic Industries,"Cambridge Electronic Industries | Products & services | Team | Information | Cambridge Electronic Industries is known worldwide for its range of high-performance Coaxial Connectors and has recently introduced a range of M Series Circular Connectors, Power Connectors and Audio Connectors to its portfolio. | Cambridge Electronic Industries also supply cable assemblies throughout the world and the company can support prototype or small volume quantities from their UK based headquarters, with large volumes being manufactured at their facility in Taiwan. With many of the cable assemblies being a bespoke product the company is happy to receive anything from an idea to a production drawing and with their wealth of expertise is happy to offer advice and solutions. | All cable assemblies feature well-known brands, such as Belden, Molex and JST to name a few, which have proven reliability and performance, supporting the companies’ ethos of manufacturing high-quality products. | Social media | Contact details | https://www.cambridgeelectronics.com | United Kingdom | The Core Range - Coaxial Connectors | The Audio Range | M Series Circular Connectors | Power Connectors | CB Callum Bacon Sales Co-ordinator Cambridge Electronic Industries | Carra Bignell Marketing Manager Cambridge Electronic Industries | KP Kate Page Head of Technical & Business Development Cambridge Electronic Industries",
https://app.swapcard.com/widget/event/hardware-pioneers-max-26/exhibitor/RXhoaWJpdG9yXzIzMTQ0NDQ=,200,Challenger Solutions,"Challenger Solutions | Information | Challenger Solutions Ltd | Precision Contract Electronics Manufacturing | With over 30 years of experience, Challenger Solutions Ltd is a trusted UK-based electronics manufacturing partner delivering high-quality, high-reliability solutions across aerospace, defence, medical, and industrial sectors. | From prototype and new product introduction (NPI) through to full-scale production and complete box build, we provide end-to-end manufacturing services designed to meet the most demanding specifications. | Combining advanced technology, skilled engineering, and a flexible, customer-focused approach, we offer the capability of a large organisation with the responsiveness of a specialist partner. | Core Capabilities: | · PCB Assembly (SMT & Through-Hole) | · Box Build & System Integration | · Test, Inspection & Full Traceability | · Supply Chain & Procurement Management | Certifications: AS9100 | ISO 9001 | ISO 14001 | Tagline: Small Enough to Care. Big Enough to Cope. | Page 2 – About Us | Who We Are Challenger Solutions Ltd is a UK-based contract electronics manufacturer with over 90 highly experienced staff operating across 60,000 sq ft of manufacturing and warehousing facilities in Essex. | We provide complete electronics manufacturing solutions from prototype through to full production, supporting high-reliability sectors including aerospace, defence, medical, and industrial electronics. | Our Approach We combine the capabilities of a large organisation with the flexibility and responsiveness of a smaller company, enabling us to adapt quickly to customer requirements. | Key Strengths | · Flexible and scalable production | · Strong engineering and technical expertise | · Customer-focused, open management approach | 30+ years of proven manufacturing experience | · AS9100-certified processes for high-reliability sectors | · Flexible production volumes (prototype to full scale) | · Fast turnaround with dedicated Express SMT capability | · Advanced equipment enabling high precision and repeatability | · Full product lifecycle support (NPI to end-of-life) | · Strong supply chain with authorised distributor sourcing | · Secure, compliant facility with cleared personnel | · Customer-focused approach with responsive communication | Contact details | https://www.challengersolutions.com | Products & services | Services | Team | AM Andy Mair CEO Challenger Solutions Ltd | EL Eldon Lindsay Sales Manager Challenger Solutions Ltd | Mark Patmore Sales Manager Challenger Solutions Ltd | RC Richard Chambers Operations Director Challenger Solutions Ltd | SM Scott Marshall Operations Director Challenger Solutions Ltd",
https://app.swapcard.com/widget/event/hardware-pioneers-max-26/exhibitor/RXhoaWJpdG9yXzIzNjQxOTU=,200,Charcroft Electronics,"Charcroft Electronics | Products & services | Team | Information | Charcroft Electronics Ltd is a specialist, CECC/BS approved distributor of passive, interconnect, power, magnetics, optoelectronics & electromechanical components. We are also a manufacturer of professional passive components. Charcroft is certified to AS 9120, is JOSCAR accredited, and is approved to BS EN ISO9001:2015 and has over 50 years of experience as an Approved Supplier. | Social media | Contact details | https://www.charcroft.com | United Kingdom | Distribution of electronic, electro-mechanical, sensors and encapsulated power-supplies | CL Chris Leek Power Products Specialist Charcroft Electronics Limited | JG Jeff Gurr E-Mech Product Specialist Charcroft Electronics Limited | RS Richard Sullivan Business Development Manager Charcroft Electronics Limited | RT Roger Tall Director Charcroft Electronics Limited | VM Vicky Mellor Director Charcroft Electronics Ltd",
https://app.swapcard.com/widget/event/hardware-pioneers-max-26/exhibitor/RXhoaWJpdG9yXzI0Njk3OTk=,200,Chevin Technology,"Chevin Technology | Information | Chevin Technology develops patented semiconductor security IP that addresses the most critical unsolved problem in electronics supply chains: the inability to verify that a device is genuine, unmodified and trustworthy at the hardware level. Where software security stops at the software boundary, ChevinID™ embeds identity and integrity verification directly into silicon — compact enough to integrate without material area overhead, and resilient enough to remain secure even when software is fully compromised. | Social media | Contact details | https://www.chevintechnology.com | United Kingdom | Products & services | ChevinID",
https://app.swapcard.com/widget/event/hardware-pioneers-max-26/exhibitor/RXhoaWJpdG9yXzI0Njk2Njc=,200,Chipletti,"Chipletti | Team | Information | Chipletti is a UK-based fabless semiconductor company building chiplet-based AI accelerator platforms for Physical AI systems such as drones and robots. Our architecture is designed to deliver step-change improvements in performance per watt by minimizing data movement, enabling AI models to run faster, more efficiently, and with predictable timing. By combining efficient, deterministic execution with a model-friendly software stack, Chipletti enables real-time Physical AI systems that can safely deploy and upgrade models within tight power and latency constraints, suitable for dual-use systems - commercial and defence. | Social media | Contact details | https://www.chipletti.com/ | United Kingdom | Catriona Wright Co-founder Chipletti Ltd | KJ Kauser Johar Co-founder Chipletti Ltd",
https://app.swapcard.com/widget/event/hardware-pioneers-max-26/exhibitor/RXhoaWJpdG9yXzIyNTI3NDM=,200,Cicor Group,"Cicor Group | Products & services | Team | Information | Cicor is a global leader in the design and manufacturing of advanced electronic solutions. Serving the healthcare technology, industrial electronics and aerospace & defence sectors, our full-cycle approach combines engineering excellence with high-precision production to bring ideas to life. Together with our customers, we create electronics that make the world a healthier, more connected and safer place. | Social media | Contact details | https://www.cicor.com | United Kingdom | Electronic Manufacturing Services | Engineering Services | Precision Plastics | High-Tech-PCBs und Substrate | Chris Chaney Business Development Manager The Cicor Group | JS Jana Schawalder Corporate Marketing & Communications Manager Cicor Management AG | LR Laura Robson Business Development Manager Cicor Group | Timothy William Clayton VP Sales Cicor | WD Wayne Derbyshire Business Development Manager Cicor",
https://app.swapcard.com/widget/event/hardware-pioneers-max-26/exhibitor/RXhoaWJpdG9yXzI0MDUwMjY=,200,Circutor,"Circutor | Products & services | Team | Information | Our know-how as manufacturers of industrial devices and communications allows us to offer solutions dedicated to datalogging, monitoring, control, data capture and advanced analysis. Generate the maximum added value by connecting all your smart systems. | Tailor-made IoT products | Customizing your industrial device has never been simpler. Create the ideal device for your application or project. | Programmable controllers and industrial automation | Develop your high-performance applications with the Linux operating system for Circutor embedded devices. | Energy Management Systems | The first step to save and to make your actions more effective is to monitor and analyse your consumption data. Make the smartest decisions. | Social media | Contact details | https://circutor.com/en/ | España | eManager 2 | Software Suite | Communications & Datalogging | Energy analysis + Field sensors | AT Anna Terradas Product Manager CIRCUTOR | ER Enric Reinon Product Manager CIRCUTOR | MM Marc Montserrat Product & Marketing Director CIRCUTOR | NL Nazly Lopez Product Manager CIRCUTOR",
https://app.swapcard.com/widget/event/hardware-pioneers-max-26/exhibitor/RXhoaWJpdG9yXzIzMTQ0NDY=,200,COAX Connectors,"COAX Connectors | Information | COAX Connectors specialises in the design, manufacture, and supply of high performance 50-ohm and 75-ohm RF connectors. We provide a fast turn-around on cable assemblies and many of our connectors are available from stock. If you have a requirement for a bespoke connector, our UK based design engineers can work with you from initial problem solving, through design concepts and prototyping, to supplying a qualified production part. | We manufacture a wide range of connectors, from the tiny 0.4/2.5 which is one of the smallest True 75ohm connectors and offers a plug height of only 3mm above board, to larger connectors such as SMAs, BNCs or N-Types. Whether you require a cable connector, one for mounting in a panel, or on a PCB, we have many products to choose from. | Patch cables, pig tails, jumper cables, feeder cables, fly leads, and whole host of other bespoke cable assemblies to suit your requirements can be manufactured in-house by COAX Connectors. Our highly experienced cable assembly staff have all the skills to rapidly terminate your cables correctly. | On Stand A24 at Hardware Pioneers Max we will be displaying a broad selection of connectors and cable assemblies and the COAX team will be extremely happy to discuss your upcoming connector design requirements. | Social media | Contact details | https://coax-connectors.com | Products & services | RF Connectors | Cable Assemblies | Bespoke Connector Design | Tooling | Team | BT Brian Tea Sales Manager COAX Connectors Ltd | DM Duncan Marler Key Account Manager COAX Connectors Ltd | PS Phill Skingsley Manufacturing Manager COAX Connectors Ltd",
https://app.swapcard.com/widget/event/hardware-pioneers-max-26/exhibitor/RXhoaWJpdG9yXzIyNTI2NTc=,200,Coilcraft Europe,"Coilcraft Europe | Information | Headquartered in Cary, IL, USA Coilcraft has been a leader in the design, manufacture and distribution of high-performance magnetic components including RF chip inductors, power magnetics and filters since 1945. In addition to the industry’s largest selection of standard, off-the-shelf components, we also design and build custom magnetics to meet your precise requirements.With manufacturing, distribution and engineering facilities across North America, Asia, and Europe, Coilcraft provides fast service, shipping, and response times, regardless of where you are in the world. Our global footprint allows us to produce components in multiple locations to support customers around the world and dramatically outperform industry-average lead times.Coilcraft maintains a rich library of web tools that simplify part selection by offering easy product comparisons, and our customers appreciate our generous free evaluation sample policy. We value our reputation as a provider of high-quality products delivered on-time and take pride in our ability to support engineers from product design through production. | Contact details | https://www.coilcraft.com | USA | Team | CD Colin Dawson Product Applications Technician Coilcraft | RC Richard Cooper Business Development Executive Coilcraft | SC Sheena Craig Events & Marketing Co-Ordinator Coilcraft",
